lang	lemma	speech	gloss	marker	deprecated	created_by	source	neo_version
s	Angolodh	masc-name	The Noldo				PM/360.2309	
n	Angolonn	place-name	Land of the Gnomes				Ety/ÑGOLOD.040	
n	angos	n	horror				EtyAC/GOS.018	
s	Angren	place-name	Isen, (lit.) Iron				UT/318.0502	
n	angren	adj	of iron				Ety/ANGĀ.012	
s	angren	adj	of iron				PE17/032.3501-1	
n	Angrobel	place-name	Irongarth				TI/071.0512	
n	Ang(ren)ost	place-name	Isengard				TI/420.3303	
s	Angrenost	place-name	Isengard, (lit.) Iron Fortress				LotR/0473.1607	
n	Angrist	proper-name	Iron-cleaver				LR/303.1704	
s	Angrist	proper-name	Iron-cleaver				LT2I/Angrist.001	
n	Angrod	masc-name					Ety/RAUTĀ.013	
s	Angrod	masc-name	*Iron Champion				MRI/Angrod.001	
s	Angruin	masc-name	Iron Fire				PE17/183.1203	
s	Anguirel	proper-name	*Iron-of-the-fiery-star				S/202.1011	
n	angwedh	n	chain, fetter, (lit.) iron-bond				Ety/WED.020	
s	aníra-	vb	to desire	#			AotM/062.6000	
n	ant	n	gift		1		Ety/ANA¹.029	
s	anw	n	gift		1			
s	ann¹	n	gift				PE17/090.2711	
n	anna-	vb	to give				Ety/ANA¹.026	
s	anha-	vb	to give		1			
s	anta-	vb	to give, add to		1			
s	anna-	vb	to give, †add to	#			LotR/1061.4001-1	
ns	hanna-	vb	to thank	!	1	David Salo		0.6.9
ns	anna-	vb	to thank	!		Elaran		0.8.03
n	andabund	n	elephant		1			
n	andrabonn	n	elephant		1			
n	annabon	n	elephant				Ety/MBUD.021	
ns	hannad	n	thanks	!	1	Ambar Eldaron		0.7.0
ns	annad	n	thanks	!		Elaran		0.8.03
s	Annael	masc-name					LT2I/Annael.001	
ns	annas	n	length	!			GL/53.6501	0.6.6
n	Annerchi(o)n	place-name	Goblin Gate				RS/416.0201	
ns	anneth	n	(act of) giving	!	1	David Salo, GS		0.7.0
s	anno ammen sír i mbas ilaurui vín	phrase	give us this day our daily bread				VT44/21.3100	
n	annon	n	great gate, door				Ety/AD.009	
s	annon	n	(great) gate, door				LotR/0305.0407-1	
n	annon porennin diragas·venwed	phrase					RS/451.3500	
s	annon edhellen, edro hi ammen	phrase	Elvish gate open now for us				LotR/0307.1301	
s	Annon-in-Gelydh	place-name	Gate of the Noldor				S/238.2103	
ns	annor-	vb	to attack, assault, (lit.) towards-run	!		Parmandil		0.8.10
s	Ann-thennath	proper-name	*Long-shorts				LotR/0193.1809	
s	annui	adj	west[ern]				AotM/062.5602	
n	Torfirion	place-name	Westermanton				TI/144.1702	
n	Dunhirion	place-name	?West Lord Land				PM/167.3505	
s	Annúminas	place-name	Tower of the West				LotRI/Annúminas.001	
n	annûn	n	west				Ety/NDŪ.042	
s	annûn	n	sunset, west; (lit.) going down				LB/354.3103	
s	Annúnaid	proper-name	Westron				PM/316.1505	
n	Anaur	n	Sun	†				
n	Anor	n	Sun				Ety/ANÁR.011	
s	Anor	n	Sun				LotRI/Anor.001	
ns	anóren	adj	sunny	!		Paul Strack	GL/20.8301	0.7.1
n	Anórien	place-name					SDI1/Anórien.001	
s	Anórien	place-name	Sunlending, *(lit.) Sun-lands				LotR/1115.2010	
n	-ant	suf	regular past tense				PE17/044.1705	
s	-ant	suf	3rd person past tense				PE17/043.3010	
n	anw	n adj	male (person or animal)		1		Ety/ƷAN.016	
ns	anu	n adj	male (person or animal)	^			Ety/ƷAN.016	0.6.5
ns	anuir	adv	forever, everlastingly, eternally, in eternity	!		Elaran		0.8.02
s	anwar	n	awe				UT/301.0212	
ns	anwas	n	manhood, *manliness, masculinity	^			GL/19.5501	0.6.7
ns	anwathren	adj	manly, masculine	^			GL/19.5701	0.6.7
ns	anwen	n	approach, avenue	^			GL/17.3601	0.8.10.1
ns	apha-	vb	to touch	!			GL/33.2201	0.6.5
s	aphad-	vb	to follow				WJ/387.3311	
s	Aphadon	proper-name	Men, (lit.) Followers				WJ/387.3301	
s	aphadon	n	follower				WJ/387.3301-1	
n	afarch	adj	arid, very dry		1		EtyAC/A.081	
ns	apharch	adj	arid, very dry	^			EtyAC/A.081	0.6.5
ns	aphas	n	(sense of) touch	!			GL/33.2801	0.6.5
s	a Pherhael ar am Meril suilad uin aran o Minas Tirith nelchaenen ned Echuir	phrase	to Samwise and Rose the King’s greeting from Minas Tirith, the thirty-first day of Stirring				SD/129.0800	
n	ar-¹	pref	outside, beside; without				Ety/AR².060	
s	ar-	pref	without; by; **beside				PE17/169.2406	
n	ar(a)-	pref	noble, royal					
s	ar(a)-	pref	noble, royal, high				Let/426.1707	
n	arad	n	daytime, a day		1		Ety/AR¹.046	
s	Aradan	masc-name	*Noble-man				SA/adan.006	
n	Arad Dain	place-name	?High Pass				RS/432.1907	
s	Arador	masc-name	*Noble-lord				LotRI/Arador.001	
n	Arafain	masc-name	?White King				TI/256.2801	
s	Araglas	masc-name	*Royal-joy				LotRI/Araglas.001	
n	Rimbedir	masc-name	Trotter	-			RS/198.1411	
n	Padathir	masc-name	Trotter				RS/198.1507	
n	Du-finnion	masc-name					RS/361.0304	
n	Ethelion	place-name	Peregrin				RS/395.2511	
n	Aragorn	masc-name					SDI1/Aragorn.001	
s	Aragorn	masc-name	Revered King, Kingly Valour				AotM/062.5101	
s	Aragorn Arathornion Edhelharn	phrase	Aragorn Arathorn’s son the Elfstone				AotM/062.5100	
s	Aragost	masc-name					LotRI/Aragost.001	
s	Arahad	masc-name					LotRI/Arahad.001	
s	Arahael	masc-name					LotRI/Arahael.001	
s	Aramund	masc-name	Kingly Bull				Let/423.2302	
n	âr	n	king		1			
n	aran	n	king, lord (of a specific region)				Ety/ƷAR.047	
s	aran	n	king, lord, chief, (lit.) high or noble person				AotM/062.5202	
s	Aranarth	masc-name					LotRI/Aranarth.001	
ns	aranas	n	kingship	!			GL/72.1701	0.6.8
n	Aran Chithlum	proper-name	King of Hithlum				Ety/TĀ.113	
s	aran na chîr lim	phrase	*king of swift ships				PE17/147.1811	
s	aran cîr lim	phrase	*king of swift ships				PE17/147.1807	
n	Aran Dinnu	proper-name	King of Twilight				Ety/THIN.048	
ns	ar(an)eg	n	kinglet	!		Gábor Lőrinczi		0.6.9
s	Aran Einior	proper-name	Elder King, Manwë				PM/358.1803	
s	Aranel	masc-name					SI/Aranel.001	
s	aran Gondor ar Arnor ar Hîr i Mbair Annui	phrase	king of Gondor and Arnor and Lord of the Westlands				AotM/062.52015	
n	Arannur	place-name					PE21/32.2506	
s	Aranrúth	proper-name	King’s Ire				SA/ar(a).041	
s	Aranuir	masc-name					LotRI/Aranuir.001	
s	Araphant	masc-name					LotRI/Araphant.001	
s	Araphor	masc-name					LotRI/Araphor.001	
s	aras	n	deer				UT/150.2110	
s	Arassuil	masc-name					LotRI/Arassuil.001	
n	Aramir	masc-name					TI/007.0707	
n	Kelegorn	masc-name					TI/404.1104	
n	Arathorn	masc-name					SDI1/Arathorn.004	
s	Arathorn	masc-name	Steadfast King				Let/426.2003	
s	Arathornion	masc-name	Arathorn’s son				AotM/062.5103	
s	Araval	masc-name					LotRI/Araval.001	
s	Aravir	masc-name					LotRI/Aravir.001	
s	Aravorn	masc-name					LotRI/Aravorn.001	
n	Goru	masc-name		-			EtyAC/GÓROM.010	
n	Araw	masc-name	Orome				Ety/ORÓM.009	
s	Araw	masc-name	Oromë				LotR/1039.4012	
s	archaf	n	throne, (lit.) high seat					
s	arahadhw	n	throne, (lit.) high seat		1		PE22/148.0504	
ns	archadhu	n	throne, (lit.) high seat	^			PE22/148.0504	0.6.5
n	Bladorion	place-name					LRI/Bladorion.001	
s	Ard-galen	place-name	Green Region				LBI/Ard-galen.001	
n	Ardholen	place-name	Hidden Realm				Ety/GAT(H).049	
s	Ardhon	place-name	The World				PM/348.3403	
s	ar díheno ammen i úgerth vin	phrase	and forgive us our trespasses				VT44/21.3200	
s	ar e aníra ennas suilannad mhellyn în phain	phrase	and he desires to greet there all his friends				AotM/062.59035	
n	Isfin	fem-name					Ety/IS.037	
s	Rodwen	fem-name	High Virgin Noble				WJ/317.4407	
s	Aredhel	fem-name	Noble Elf				LBI/Isfin.010	
s	Aredhel²	proper-name	Noble Elf				PE17/139.3507	
s	Ar-Feiniel	fem-name	White Lady				PM/362.4203	
n	Ar Fennuir	proper-name	Day of the Fanturi, fourth day of the Valian week				Ety/LEP.126	
s	Argeleb	masc-name					LotRI/Argeleb.001	
s	Argon	masc-name					PE17/113.2201	
n	Sern Aranath	place-name	King Stones				TI/366.3206	
n	Sern Ubed	place-name	[Stones of] Denial				WR/132.1604	
n	Argonath	place-name	King Stones				TI/366.3202	
s	Argonath	place-name	Pillars of the Kings, (lit.) Royal Stones				Let/427.2113	
s	Argonui	masc-name					LotRI/Argonui.001	
s	ar in Ellath epholar eno vi Eressai	phrase	*and the Elves (?remember) still in Eressëa				VT50/05.3800	
s	ar Iorhael, Gelir, Cordof, ar Baravorn, ionnath dîn	phrase	and Frodo, Merry, Pippin and Hamfast his sons				AotM/062.6600	
s	ar Meril bess dîn, ar Elanor, Meril, Glorfinniel, ar Eirien sellath dîn	phrase	and Rose his wife; and Elanor, Rose, Goldilocks and Daisy his daughters				AotM/062.63045	
s	Arminas	masc-name	?Noble Tower				LBI/Arminas.001	
s	aranarth	n	*kingdom	-	1		VT44/25.1804	
s	arnad	n	*kingdom				VT44/25.1301	
n	arnediad	adj	without reckoning, numberless, innumerable, countless, endless				Ety/AR².083	
s	arnediad	adj	unnumbered				WJ/028.1803	
n	Ar Neleduir	proper-name	Day of the three kings, fifth day of the Valian week				Ety/LEP.136	
s	Arnen	place-name	Beside the Water				VT42/17.2712	
n	arnen	n	?royal				WR/363.3008	
n	Ar Nethwelein	proper-name	Day of the younger Gods, fifth day of the Valian week				Ety/LEP.128	
s	ar Nienor sel Morwen Níniel	phrase	*and Nienor daughter of Morwen, Níniel				VT50/05.3200	
n	arnœdiad	adj	innumerable, countless, endless	†			Ety/NOT.022	
s	arnoediad	adj	unnumbered, without reckoning	†			S/192.1103	
s	Arnor	place-name	Royal Land				Let/428.2205	
s	arod	adj	noble				PE17/039.2608	
s	Arodreth	proper-name	Noble Endurance				PE17/182.1505	
n	aronoded	adj	innumerable, countless, endless		1		Ety/NAY.025	
s	Aros	place-name					PMI/Aros.001	
s	Arossiach	place-name	Ford(s) of Aros				S/121.3401	
s	Arothir	masc-name	Noble Lord				PM/346.1908	
s	arben	n	knight					
s	arphen	n	noble, knight				PE17/147.1703	
s	Arroch	masc-name	*Noble-horse				UTI/Arroch.001	
n	Arthod	masc-name					LRI/Arthod.001	
s	Arthad	masc-name					LBI/Arthad.001	
s	Arthedain	place-name	*Realm of the Edain				LotRI/Arthedain.001	
s	arthor	n	realm				PE17/028.1704-1	
n	Arthoren	place-name	Fenced Realm				Ety/ƷAR|GARAT.014	
s	Arthórien	place-name	Hidden Realm				UTI/Arthórien.001	
s	Arthor na Challonnas	place-name	Realm of the South-harbourage				PE17/028.3507	
s	Arthor na Forlonnas	place-name	Realm of the North-harbourage				PE17/028.1704	
n	Ar Uiar	proper-name	Day of Ulmo, second day of the Valian week				Ety/LEP.112	
n	Ar Vanwe	proper-name	Day of Manwe, first day of the Valian week				Ety/AR¹.017	
n	Ar Vedhwen	proper-name	Day of the Spouses, third day of the Valian week				Ety/LEP.116	
s	Arvedui	masc-name	Last-king				LotR/1050.1201	
s	Arvegil	masc-name					LotRI/Arvegil.001	
s	Arveleg	masc-name					LotRI/Arveleg.001	
n	Ar Ifan	proper-name	*Day of Yavanna	-			EtyAC/LEP.065	
n	Ar Velegol	proper-name	Day of Aule, alternate name of the third day of the Valian week				Ety/LEP.121	
n	Ellonel	fem-name					SD/066.2712	
s	Arwen	fem-name	Noble Maiden				LotR/0352.1804-1	
s	ar·phent Rían Tuor·na: man agorech?	phrase	*and said Rían to Tuor: what have we done?				VT50/05.2300	
n	-os	suf	abstract noun	#	1		Ety/ÁLAK.013-2	
n	-as	suf	abstract noun	#			Ety/AYAK.015-2	
s	-as	suf	abstract noun	#			LotR/1123.3607-2	
s	Ascar	place-name	rushing, impetuous				SI/Ascar.001	
n	Asfaloth	masc-name					RS/368.3208	
s	Asfaloth	masc-name	Sunlit Foam				LotR/0213.1513	
ns	asg	n	bone; ⚠️[G.] stone of fruit				PE13/137.6701	0.6.5
n	ascar	adj	violent, rushing, impetuous					
n	asgar	adj	violent, rushing, impetuous				Ety/SKAR.031	
ns	asgath	n	skeleton	!		Ellanto		0.8.09.1
ns	asgeb	adj	bony	^			PE13/160.4001	0.8.04
ns	asgolui	adj	equivalent, (lit.) beside-bear-able	!			GL/20.0801	0.6.5
s	ast	n	light or heat of the sun	-			PE17/018.2001	
ns	ast	n	light or heat of the sun, *warmth				PE17/018.2001	0.6.5
n	ast	n	dust				Ety/ÁS-AT.006	
s	astor	n	loyalty				PE17/183.2609	
s	astorad	n	loyalty				PE17/183.2610	
s	Astoreth	fem-name					PE17/183.2702	
s	Astoron	masc-name					PE17/183.2701	
n	-ath	suf	collective or group plural				Ety/SI.016-2	
s	-ath	suf	collective or group plural				Let/427.1301	
s	ath-	pref	easy, easily				PE17/148.1812	
n	iath	prep	across	-	1		EtyAC/YAT.050	
n	ath-	pref	on both sides, across		1		Ety/AT(AT).025	
s	atha-	vb	will (future)				PE22/167.0707	
s	athae	n adj	*healing herb, healing				PE17/049.0806	
n	athan	prep	beyond				SD/062.3109	
s	atheg	n	[little] father; thumb				VT48/06.1103	
n	athelas	n	a healing plant				RS/190.2801	
s	athaelas	n	*healing herb	†	1			
s	athelas	n	kingsfoil, a healing herb				LBI/athelas.001	
s	athgar	adj	easy (easy to do)				PE17/148.1815	
s	athgen	adj	easily seen				PE17/148.1904	
ns	athor	n	doctor	!		Paul Strack		0.7.3
s	athra-¹	vb	to cross (to and fro)				PE17/014.3402	
s	athra-²	vb	to treat medically				PE22/166.3702	
ns	athrabed-	vb	to discuss, exchange words	!		Elaran		0.6.9
s	athrabeth	n	conversation, debate, (lit.) interchange of words				MR/329.2101	
s	Athrabeth Finrod ah Andreth	phrase	The Debate of Finrod and Andreth				MR/329.2100	
n	iathrad	n	crossing, ford	-	1		EtyAC/YAT.053	
n	athrad	n	ford, crossing				Ety/AT(AT).033	
s	athrad	n	ford, crossing				PE17/014.3807	
n	athrada-	vb	to cross, traverse				Ety/RAT.016	
s	Athrad Angren	place-name	Ford of Isen				UT/318.2301	
s	Athrad Dhaer	place-name	Great Ford				WJ/335.1905	
s	Athrad i-Negyth	place-name	Ford of the Dwarves				WJ/338.4004	
s	athragardh	n	interaction		1			
s	athragared	n	interaction				PE17/014.4011	
ns	athraweth-	vb	to communicate, (lit.) inform to and fro	!		Luinyelle		0.8.10
ns	athren	adj	dusty	!		Paul Strack	GL/73.1601	0.8.01
n	a tiro’men Gilthoniel	phrase	*oh watch us, Gilthoniel				EtyAC/NDI.014	
s	a tiro nin, Fanuilos	phrase	o guard me, Elbereth				Let/278.2905	
n	aur	n	day, morning				Ety/AR¹.043	
s	aur	n	(whole) day				PE17/120.0602	
s	auth	n	dim shape, spectral or vague apparition				VT42/09.4301	
ns	oethrogol	n	chariot, (lit.) war-cart	!	1	Rínor		0.8.10.23.1
ns	authrogol	n	chariot, (lit.) war-cart	!		Paul Strack		0.8.10.23.1
s	ava-	vb	will not, do not	#			PE17/143.3710	
s	avad	n	refusal, reluctance				PE17/143.3909	
n	Afor	proper-name	Refuser, an Elf who did not journey to Aman				Ety/AB.030	
s	Gavar	n	*Refuser		1			
s	Avar	proper-name	Refuser	†			PE17/139.4210	
ns	avauth	n	ravishment; seizure	!			PE13/149.8301	0.8.00
ns	avautha-	vb	to ravish, seize (forcibly)	!				0.8.00
ns	avauthron	n	seizer, ravisher	!			PE13/149.9201	0.8.00
ns	avnedhor	n	afternoon	!			GL/61.5303	0.6.5
s	avgaro	phrase	don’t do it				WJ/371.4002	
s	avo garo	phrase	don’t do it				WJ/371.3904	
s	Avon	place-name	Unmarred State				PE17/162.2807	
s	avras	n	precipice				PE17/023.1011	
n	awarth	n	abandonment				Ety/WAR.024	
n	awartha-	vb	to forsake				Ety/WAR.022	
n	bach	n	article (for exchange), ware, thing				Ety/MBAKH.015	
ns	bach	n	jacket, coat	^			GL/21.4401	0.8.04
n	bachor	n	pedlar				Ety/MBAKH.013	
n	bâd	n	beaten track, pathway				Ety/BAT.010	
s	bâd	n	road	#			PE23/136.0117	
n	badh-	vb	to judge	#			Ety/BAD.014-1	
n	badhor	n	judge				Ety/BAD.013	
n	badhron	n	judge				Ety/BAD.014	
n	bein	adj	fair, beautiful		1		Ety/BAN.038	
s	bân	adj	fair, good, wholesome, favorable					
s	bain	adj	fair, beautiful; good, wholesome, favorable; fair-haired				PE17/150.0802	
n	Edeb na Nestad	place-name	Houses of Healing	-			WR/380.0809	
n	Bair Nestad	place-name	Houses of Healing				WR/379.4312	
s	bal-	vb	*to have power				PE17/131.3801	
ns	baladh	n	worth, importance	!		Elaran		0.6.8
ns	bâl²	adj	divine	!	1	David Salo		0.7.0
ns	balaen	adj	divine	!				0.6.5
n	Balan	n	Power, God				Ety/BAL.079	
s	Balan	n	Vala				Let/427.2503	
n	Balannor	place-name	land of the Gods in the West				Ety/BAL.140	
s	Balannor	place-name	Land of the Valar				PE17/026.0808	
n	Balar	place-name					Ety/BAL.188	
s	Balar	place-name					LBI/Balar.001	
ns	bâl¹	n	divinity, divine power	!	1	David Salo		0.7.0
ns	balas	n	divinity, divine power	!				0.7.0
n	balch	adj	cruel				Ety/ÑGWAL.013	
s	balch	adj	fierce, ferocious				PE17/154.2613	
s	Balchoth	collective-name	*Horrible-horde				LotRI/Balchoth.001	
n	Baldor	proper-name	*Vala-king	-			EtyAC/TĀ.165	
ns	balf	n	excitement, emotion	!		Paul Strack	GL/50.1701	0.8.04.3
ns	ball	adj	worthy, important; ⚠️great, mighty	^		Elaran	GL/21.4801	0.6.8
ns	balla-	vb	to matter; to be of significance, worth, moment	!		Elaran		0.6.8
n	Balrog	proper-name	*Torment Demon				Ety/ÑGWAL.020	
s	Balrog	proper-name	Demon of Might				LotRI/Balrog.001	
s	balt	n	force				PE23/136.3213	
ns	baltha-	vb	to excite, rouse, stir up, agitate	!			GL/50.1501	0.6.5
ns	balthannen	adj	excited, agitated	!			GL/50.1801	0.6.5
ns	balthol	vb	exciting; excitable	!			GL/50.1901	0.6.5
n	bad-	vb	*to tread, travel	*			Ety/BAT.028-2	
s	ban-	vb	?to go	|†	1		PE17/016.2303	
ns	banath	n	beauty	!		Lokyt		0.6.5
n	bann	n	duress, prison				Ety/MBAD.008	
s	band	n	prison, custody, duress				MR/350.0708	
ns	bang	n	staff				PE13/138.6801	0.6.8
n	banga-	vb	to trade				Ety/MBAKH.011	
ns	bangad	n	trade, trading	^			PE13/138.0401	0.6.7
ns	bangath	n	market	^			PE13/160.8301	0.6.7
ns	banna-	vb	to imprison	!		Elaran		0.8.05
ns	bannan	n	prisoner, (lit.) imprisoned-one	!		Elaran		0.8.05
ns	bannen	adj	gone	!	1	David Salo, GS		0.7.0
n	Bannos	masc-name	Mandos, Dread Imprisoner				Ety/MBAD.031	
n	Banwen	fem-name	Vana				Ety/BAN.030	
ns	bar-	vb	to live, dwell, stay	^			PE13/150.1901	0.8.07
n	bár	n	home; earth				Ety/GAWA.034-1	
s	bar	n	house, dwelling, home					
s	bâr	n	house, dwelling, home				AotM/062.5600	
n	bara	adj	fiery, eager				Ety/BARAS.014	
n	barad¹	n	fort, tower, fortress				Ety/BARAT.003	
s	barad	n	tower, great towering building				LotR/1097.2501	
n	barad²	adj	doomed, *fated				Ety/MBARAT.018	
n	Barad-dûr	place-name	Dark Tower				SD/024.3405	
s	Barad-dûr	place-name	Dark Tower				LotR/0555.2409	
s	Barad Eithel	place-name	Tower of the Well				SA/barad.006	
n	baradh	adj	steep				Ety/BARÁD.015	
n	Tindobel	place-name	Twilit City, Starlit City				Ety/PEL(ES).044	
s	Ingildon	place-name	?				WJI/Barad Nimras.012	
s	Barad Nimras	place-name	White Horn Tower				SA/barad.008	
n	Baragund	masc-name	*Fiery-prince				Ety/BARAS.023	
s	Baragund	masc-name	*Fiery-prince				LBI/Baragund.001	
n	Barahir	masc-name					Ety/BARAS.024	
s	Barahir	masc-name	*Fiery-lord				LotRI/Barahir.001	
n	baran	adj	brown, swart, dark brown				Ety/BARÁN.012	
s	baran	adj	brown, golden-brown				LotR/1138.2006	
n	Branduin	place-name					Ety/BARÁN.016	
s	Baranduin	place-name	Brandywine, (lit.) Brown River				AotM/062.5701	
n	Barangil	proper-name	Swertings				TI/313.1301	
n	Baranor	masc-name					WR/282.3303	
s	Baranor	masc-name	?Eager Fire				LotR/760.3207	
n	Marthanc	masc-name	Hamfast				SD/117.4103	
s	Baravorn	masc-name	Hamfast				AotM/062.6606	
s	Bar Bëora	proper-name	House of Bëor				WJ/230.3101	
s	bardh	n	home				PE17/164.3010	
ns	bardha-	vb	to rule, reign				GL/22.0601	0.6.8
ns	bardhon	n	inhabitant, native	!		Paul Strack	GL/47.1402	0.6.7
ns	bardhor	adj	habitable	!		Paul Strack	GL/47.1301	0.8.07
s	bardor	n	home land, native land				PE17/164.3702	
s	Bar-en-Danwedh	place-name	House of Ransom				S/203.1003	
s	Bar-en-Nibin-noeg	place-name	House of the Petty Dwarves				UT/100.1313	
s	Bar Erib	place-name	*House of the Lonely Ones				UT/153.0612	
ns	barf	n	armour, armor	!		David Salo		0.6.9
s	Bar-goll	place-name	Hollow Dwelling				WJ/414.2002	
s	Bar-in-Gwael	place-name					WJ/418.2305	
s	Bar-in-Mŷl	place-name	Home of the Gulls				WJ/190.1610	
ns	barn	adj	safe, protected, secure	!		Fiona Jallings	GL/58.5201	0.6.7
ns	barna-	vb	to till (land), *cultivate; (orig.) to dwell in (a land)				GL/21.7701	0.8.07
ns	baron	adj	tilled, inhabited				GL/21.9001	0.8.07
ns	bar telien	n	gymnasium, (lit.) house of sport	!		Rínor		0.8.12
n	bartha-	vb	to doom				Ety/MBARAT.020	
n	Barthan	masc-name	Earth-smith, Earthbuilder				Ety/GAWA.034	
s	Barthan	masc-name	World-artificer				LT1A/Talka Marda.084	
s	barthan	n	dwelling-house, large building of masonry used as a dwelling				PE17/109.3109	
n	basgorn	n	loaf				Ety/MBAS.011	
n	basic grammar	grammar						
s	basic grammar	grammar						
n	bast	n	bread				Ety/KOR.053	
s	bas(t)	n	bread	#			PE17/144.3513	
ns	basta-	vb	to bake	^		Fiona Jallings, FJNS	GL/22.1901	0.6.7
n	batha-	vb	to trample				Ety/BAT.023	
ns	bauch	n	price, cost	^			PE13/160.7801	0.6.7
n	baudh	n	judgement				Ety/BAD.010	
n	baug	adj	tyrannous, cruel, oppressive				Ety/MBAW.014	
n	baugla-	vb	to oppress				Ety/MBAW.018	
n	Bauglir	masc-name	Constrainer, Terrible				LR/206.3507	
s	Bauglir	masc-name	Constrainer				MRI/Bauglir.001	
n	bauglir	n	tyrant, oppressor				Ety/MBAW.021	
s	bauglir	n	constrainer; tyrant, oppressor				SI/Bauglir.001-1	
n	baul	n	torment				Ety/ÑGWAL.015	
n	baur	n	need				Ety/MBAW.027	
ns	baura-	vb	to need, require	!		Elaran		0.7.8
s	baw¹	interj	no, do not!				PE17/143.3703	
s	baw²	n	howling				PE19/107.0408	
s	be	prep	in; ?as, like	#			AotM/062.5803	
ns	bedhril	n	judge (f.)	!		Fiona Jallings, FJNS		0.7.0
n	Bedhwen	proper-name		#			Ety/LEP.117	
ns	beinas	n	beauty	!		Fiona Jallings		0.7.1
s	Belair	proper-name	?Valinorian Elf				PE17/139.3713	
s	belaith	adj	mighty				PE17/115.1606	
n	bel daurion sel aurinon	phrase					RS/394.1200	
s	Belecthor	masc-name					LotRI/Belecthor.001	
s	Beleg	masc-name					LotRI/Beleg.001	
n	beleg	adj	great, large				Ety/BEL.037	
s	beleg	adj	great, mighty; large, big				PE17/115.0302	
n	Belegoer	place-name	Great Sea				Ety/ÁLAT.013	
s	Belegaer	place-name	Great Sea				PE17/149.1312	
n	Belegast	place-name	Void				Ety/GAS.043	
s	Beleglinn	proper-name		#			VT50/12.0602	
n	Belegol	masc-name	Great Aule				Ety/BEL.055	
s	Belegorn	masc-name	*Great-tree				LotRI/Belegorn.001	
