lang	lemma	speech	gloss	marker	deprecated	created_by	source	neo_version
eq	aiqie	n	highness, height		1		PE15/74.1303	
eq	aiqale	n	a steep [thing], steepness				PE16/147.2603	
nq	aiqualë	n	steepness, a steep [thing]				PE16/147.2603	0.6.8
eq	aiqasse	n	precipice				QL/029.5401	
nq	aiquassë	n	precipice				QL/029.5401	0.8.00
q	(ai)que kestanellen, (ai) tullenye	phrase	if you had asked me, I should have come	-			PE22/139.4401	
mq	immane	pron	anybody, anything, anyone		1		PE23/103.0402	
q	aiquen	pron	if anybody, whoever				WJ/372.1607	
eq	aira	adj	holy, worshipful				PME/034.2207	
q	aira	adj	holy, sanctified				PE17/027.2406	
mq	aira	adj	red, copper-coloured, ruddy		1		Ety/GAY.003	
nq	airelinna	n	hymn, (lit.) holy song	!	1	Boris Shapiro, PPQ		0.6.9
nq	airalindë	n	hymn, (lit.) holy song	!		Damien Bador		0.6.9
nq	airasëa	n	hyssop	!		Helge Fauskanger, NQNT		0.7.0
eq	aire¹	n	saint (f.)		1		QL/034.0301	
q	airë¹	adj n	holy; sanctity, holiness				LotR/0377.3402	
eq	haura	adj	old, aged, ancient				GL/49.5404	
eq	aire²	adj	old				MC/214.1001	
mq	aire	n	sea				Ety/AY.037	
q	airë²	n	sea	†			PE17/027.2316	
q	airëa	adj	holy (applied to persons)				Minor-Doc/1963-12-18.0104	
q	Airefëa	proper-name	Holy Spirit				VT43/37.1502	
q	Airë María Eruo ontaril	phrase	Holy Mary, Mother of God				VT43/26.3400	
nq	airemma	n	icon, (lit.) holy image	!		Vyacheslav Stepanov		0.8.02
q	Airë Tári	proper-name	Holy Queen				PM/363.4509	
nq	airilírë	n	hymn	!		Helge Fauskanger, NQNT		0.7.0
nq	airimo	n	priest	!		Helge Fauskanger, NQNT		0.7.0
nq	airimossë	n	priesthood	!		Helge Fauskanger, NQNT		0.7.0
q	airita-	vb	to hallow	#			VT32/07.1106	
mq	immaro	adv	*for any reason		1		PE23/112.1503	
nq	airo	adv	for any reason	!		Paul Strack	PE23/112.1503	0.8.11.1
mq	airen	n	sea		1		Ety/AY.038	
q	airon	n	ocean	†			PE17/027.2511	
eq	ais	n	good name				QL/034.0601	
eq	aista	n	honour, reverence		1		QL/034.0501	
q	aista	adj	*holy	-	1		VT43/37.3705	
mq	aista-	vb	to dread				Ety/GÁYAS.005	
q	manna	adj	*blessed		1		VT43/30.2206	
q	aistana	adj	*blessed		1		VT43/28.0403	
q	aistana elyë imíca nísi	phrase	blessed art thou amongst women				VT43/26.3200	
nq	tyer-	vb	to worship	!	1	Helge Fauskanger, NQNT		0.7.0
nq	aita-¹	vb	to revere, worship	!				0.6.5
nq	aita-²	vb	to astound, surprise, shock, (orig.) make aghast	!		Elaran		0.8.04
eq	aistale	n	worship		1		QL/034.0701	
nq	aitalë	n	reverence, worship, religion	^			QL/034.0701	0.6.5
eq	aistalea	adj	worshipful		1		QL/034.0801	
nq	aitalëa	adj	reverent, worshipful, religious	^			QL/034.0801	0.6.5
nq	tyerindo	n	worshiper	!	1	Helge Fauskanger, NQNT		0.7.0
nq	aitamo	n	worshiper	!				0.7.0
mq	immanima	adj	of any kind		1		PE23/106.4412	
nq	ainima	adj	any kind of	!	1	Tamas Ferencz		0.6.9
nq	aitë	adj	of any kind, of any sort	!		Luinyelle	PE23/106.4412	0.8.05
q	aite[?] kestallen	phrase	now, suppose, you ask me				PE22/139.0302	
q	aite[?] kestuvallen, tuluvanye	phrase	now supposing you asked me, a thing unlikely {or ridiculous} to suppose...				PE22/138.3309	
q	ai tó sí ilyama menta hwirya hondoringe fúmenen istarion	phrase	alas for now all begins to wither in the breath of cold-hearted wizards				CPT/1296.37055	
q	ai tulinye sinar (entar)	phrase	I may come today (tomorrow)	-			PE22/139.4603	
q	ai tuluvanye	phrase	I may come	-			PE22/139.4600	
nq	aivë	adv	anyway, anyhow, in any way	!		Lokyt, Röandil		0.8.09.2
eq	Aiwala	masc-name					LT2I/Arval.001	
eq	aiwe	n	bird				GL/17.6901	
eq	oi(we)	n	bird					
eq	oive	n	bird		1		PE13/136.6706	
mq	oio	n	bird		1		PE21/12.0312	
mq	aiwe	n	(small) bird				Ety/AIWĒ.005	
q	aiwë	n	(small) bird				SA/lin¹.011	
q	Aiwendil	masc-name	Lover of Birds				UT/401.2304	
mq	Aiwenóre	proper-name	Birdland, lower air				Ety/AIWĒ.009	
eq	áye	interj	hail		1		LT1A/Ainur.020	
q	aia	interj	hail					
q	aiya	interj	hail; behold, lo				Let/385.3213	
mq	alla Earendel elenion ankalima	phrase	*hail Earendel, brightest of stars				SD/030.3103	
q	aiya Eärendil elenion ancalima	phrase	hail Eärendil, brightest of stars				LotR/0720.2512	
q	aiya Eldalië ar Atanatári, utúlie’n aurë	phrase	Behold, people of the Eldar and Fathers of Men, the day has come!				S/190.37025	
eq	aka	adv	very, intensive		1		PE14/081.2805	
eq	aka-	pref	intensive		1		PE14/081.2905	
eq	kainu-	vb	to wed	‽				
eq	(a)kainu-	vb	to wed	‽	1		QL/046.0801	
eq	(a)kainusta	n	wedding, marriage		1		QL/046.0901	
eq	akaire	n	‘living beside’, wedded life		1		QL/046.0701	
eq	Akairis	fem-name	Bride				LT1A/Erinti.042	
eq	akairis	n	bride, wife		1		PME/030.7106	
eq	akairisan	n	bride chamber, thalamus				QL/046.1501	
eq	a kálie kulundon	phrase	it shone like gold				PE14/046.2813	
mq	akárate·tyen	phrase	it is being máde for you	†			PE23/075.2900	
mq	á kela karit	phrase	do not make it!				PE22/127.0210	
mq	á kela naikea	phrase	don’t be cruel				PE22/126.2314	
mq	á ke·tule	phrase					PE22/105.2702	
eq	aki	adj	extreme, vehement, excessive				GL/17.5507	
eq	akka	adv	too				GL/17.3205	
mq	aksa	n	ravine, narrow path; edge		1		Ety/AK.030	
eq	aksa¹	n	waterfall		1		GL/17.3504	
eq	Aksan(da)	place-name					GL/20.4808	
eq	akta	n	notion		1		QL/029.2601	
mq	lá³	interj	(?please)	-	1		EtyAC/LAƷ.003	
q	lá³	interj	yes					
q	(a)lá	interj	yes		1		PE17/158.2808	
mq	á lá	phrase	don’t do it				PE22/106.0809	
q	ála	particle	do not				VT43/22.0109	
mq	al(a)-	pref	not, negative prefix				Ety/GALA.020	
q	al(a)-¹	pref	in-, un-, not; †-less, without				PE22/153.2102	
mq	al-	vb	to thrive		1		Ety/GALA.010	
eq	ala-	vb	?to grow	#			PE16/080.2101	
mq	ala-	vb	to grow	-			PE22/098.1811	
q	ala-¹	vb	to plant, grow				PE17/100.2501	
q	al(a)-²	pref	well, happily		1		PE17/146.1602	
q	ala-²	vb	to deny; *to not be				CPT/1296.3303	
q	alacarna	adj	well-done, well-made	|			PE17/172.2109	
nq	alacénima	adj	invisible	!		Helge Fauskanger, NQNT		0.7.0
nq	alafasta	adj	tidy, orderly	!		Sami Paldanius, VQP		0.6.9
eq	ala fuin oilimaite²	phrase	after the last night					
eq	ala fuin oilimaite	phrase	after the last night				MC/221.1200	
q	úharin	adj	unmarred	*				
q	úχarin	adj	unmarred	†	1		PE17/150.0303	
q	alahasta	adj	unmarred				MR/254.4004	
nq	alahastima	adj	incorruptable	!	1	Helge Fauskanger, NQNT		0.7.0
q	alahen	adj	eyeless				PE22/153.2601	
nq	alahírima	adj	unfindable, impossible to find	!		Helge Fauskanger, NQNT		0.7.0
nq	alahta-	vb	to rush	!		Parmandil		0.8.09.1
eq	ala hui oilimaite²	phrase	*before the last night					
eq	ala hui oilimaite³	phrase	*before the last night					
eq	ala hui oilimaite	phrase	*before the last night				PE16/077.2500	
eq	il(l)aika	adj	blunt		1		QL/041.7501	
nq	alaica	adj	blunt	^		Paul Strack	QL/041.7501	0.8.01
nq	alairë	adj	unholy	!		Helge Fauskanger, NQNT		0.7.0
q	a laita tárienna	phrase	bless (or praise) [them] to the height				Let/448.3614	
mq	laitalle, laitalle	phrase	praise them				SD/047.0602	
mq	a laituvar, laituvar	phrase	praise them				SD/047.0809	
q	a laita te, laita te	phrase	bless them, bless them				Let/448.3604	
mq	lálima	pron	of no sort					
mq	allanima	adj	of no sort, of no kind		1		PE23/106.4512	
nq	alaitë	adj	of no kind, of no sort	!		Paul Strack	PE23/106.4512	0.8.11.1
mq	ā laituva i·aran	phrase	(long[?]) live[?] [the] k[ing?]				PE22/106.2811	
mq	Alakaru	proper-name					PE21/41.0501	
mq	alako	n	rush, rushing flight, wild wind				EtyAC/ÁLAK.006	
q	alalbë	n	inflorescence	-				
q	alalmë	n	inflorescence		1		PE17/153.1715	
nq	alaloitala	adj	unfailing	!		Helge Fauskanger, NQNT		0.7.0
nq	alalunga	adj	light, unheavy	!	1	Helge Fauskanger, NQNT		0.7.0
q	alalvëa	adj	having many elms				PE17/146.3410	
eq	Alalminóre	place-name	Land of (Many) Elms				GL/52.6802	
q	Alalvinórë	place-name	Land of Many Elms				PE17/153.1909	
q	alalyë nattira arcandemmar sangiessemman	phrase	despise not our petitions in our necessities				VT44/05.1900	
mq	alama	n	[unglossed]				PE21/08.1612	
nq	alamára	adj	no-good	!		Helge Fauskanger, NQNT		0.7.0
q	alamen	n	good omen on departure				PE17/162.1608	
q	álamë tulya úsahtienna	phrase	[and] lead us not into temptation				VT43/08.3700	
mq	A lámie B ye B túlie ye A ethequente: sí makiletya keróvie, tuvo te ye B ethetúvie	phrase	A called to B {and} B/he came and A said to him: here is {your} the sword that you {had} lost[,] take it, and B took it	|			PE23/092.3903	
mq	A lámie na B/thenna ye ethequente ‘sie makiletya i keróvie, tuvo te’; ye B ethetúvie	phrase	A called to B/him and said to him/B: ‘here is the sword that you lost, take it’; and B/he took it				PE23/092.0904	
mq	A lámie thenna ye ethequente túvo he	phrase	A called to him and said take it				PE23/092.1105	
nq	alamirwa	adj	cheap, not precious, not expensive	!		NQ-Wiki		0.6.9
nq	alamo	n	cultivator, grower	!		Helge Fauskanger, NQNT		0.7.0
nq	alanancárima	adj	indestructible	!	1	Helge Fauskanger, NQNT		0.7.0
mq	alande	adv	to no degree, in no way				PE23/111.0607	
eq	Alandri	collective-name	Earth [Fay]				PE14/010.2302	
q	alenessë	n	nicotiana, pipeweed					
q	alanessë	n	nicotiana, pipeweed				PE17/100.2410	
mq	alaninqitálima	adj	that cannot be made white (again)				PE22/111.2707	
nq	alapálima	adj	unshakable	!	1	Helge Fauskanger, NQNT		0.7.0
nq	alapihta	adj	unshrunk	!		Helge Fauskanger, NQNT		0.7.0
nq	alapulúna	adj	unleavened, unfermented	!		Helge Fauskanger, NQNT		0.7.0
mq	lan	adv	not (at all)					
mq	(a)láqan	adv	not (at all)				PE23/111.0602	
mq	alaqande	adv	not in the least		1		PE23/111.0615	
mq	(a)láqandon	adv	*like nothing		1		PE23/111.2401	
q	alaquenta	adj	well (happily) said				PE17/146.1606	
mq	Alari	proper-name					PE21/41.0101	
mq	Aláriel	masc-name	Eadwine	-			EtyAC/LAR.032	
eq	rauka	adj	swift					
eq	(a)rauka	adj	swift, rushing		1		LT2A/Rog.033	
mq	larka	adj	swift, rapid					
mq	(a)larka	adj	swift, rapid				Ety/LAK².007	
nq	alasta-²	vb	to be merry, rejoice	!	1	Tamas Ferencz, Helge Fauskanger, VQP		0.6.9
nq	alarya-	vb	to be happy or merry, rejoice	!		Röandil		0.8.04
eq	alas	n	marble				PME/030.1210	
nq	alas	n	marble				PME/030.1210	0.6.5
q	alasaila	adj	unwise				PE22/154.1401	
q	alasaila ná lá carë tai mo nave mára	phrase	it is unwise not to do what one judges good				PE22/154.2409	
nq	alasatya	adj	common, general, *communal, (lit.) not private	!		Helge Fauskanger, NQNT, NQ-Wiki		0.6.9
mq	alas(ka)-	pref	not different, no other	-			PE23/100.3916	
mq	alasse	n	joy, merriment				Ety/GALÁS.013	
q	alassë	n	happiness				MS/01.04	
nq	alassëa	adj	joyful, happy, *merry	!		ABNW		0.6.5
nq	alassenyanna	adv	fortunately, (lit.) to my happiness	!		Delle		0.8.11
eq	alasta	adj	of marble, marble				QL/030.0801	
nq	alasta	adj	of marble, marble				QL/030.0801	0.6.5
nq	alasta-¹	vb	to make happy, cheer (up)	!		Röandil		0.8.04
eq	alakse	adj	like marble					
eq	alaska	adj	like marble					
eq	alaswa	adj	like marble		1		QL/030.0901	
mq	Alataire	place-name	Great Sea				Ety/ÁLAT.012	
q	Haimenar	masc-name	*Far-farer				NM/095.2907	
q	Alatar	masc-name					PMI/Alatar.001	
mq	(á) láte	phrase	don’t do it!				PE22/126.1803	
mq	alatwe	pron	neither				PE23/107.0703	
eq	alatya-	vb	to shield, ward off, protect				PE13/158.9101	
nq	alatya-	vb	to ward off, shield [against], ⚠️protect				PE13/158.9101	0.6.9
mq	alaryas	adv	*on no day					
mq	lálar	adv	*on no day					
mq	all(an)ar	adv	*on no day		1		PE23/109.2508	
nq	alaurë	adv	on no day	!			PE23/109.2508	0.8.11.1
nq	alavahtaina	adj	undefiled	!		Helge Fauskanger, NQNT		0.7.0
nq	alimya	adj	different, (lit.) not-same	!	1	NQ-Wiki		0.6.9
nq	lavéla	adj	different, dissimilar	!	1	Tamas Ferencz		0.6.9
nq	alavéla	adj	different, various [pl.]	!		Helge Fauskanger, NQNT		0.7.0
nq	alavistima	adj	unchangeable	!	1	Helge Fauskanger, NQNT		0.7.0
nq	alavistaima	adj	unchangeable	!				0.7.0
nq	alaxë	n	salmon	!		Valerie		0.8.10.1
eq	alayambo	interj	hurrah!				QL/029.6901	
q	alca-	vb	to glitter				PE18/087.1808	
nq	alcanta	adj	unshaped, unfashioned	!		Vyacheslav Stepanov		0.8.12.1
eq	alkar¹	n	glory				GL/39.4901	
mq	alkar(e)	n	radiance, brilliance				Ety/AKLA-R.009	
q	alcar	n	glory, splendour, radiance, brilliance				PE17/024.3502	
q	Alcar i Ataren	text						
q	alcar i Ataren ar i Yondon ar i Airefëan	phrase	glory be to the Father, and to the Son, and to the Holy Spirit				VT43/36.3700	
q	Alcarin	proper-name	Glorious				LotR/1038.2603	
eq	alkara	adj	brilliant, bright, shining		1		MC/221.1502	
mq	alkarinqa	adj	radiant, glorious				Ety/AKLA-R.014	
q	alcarin(qua)	adj	glorious, brilliant				PE17/024.3604	
q	Alcarinquë	proper-name	Glorious				MR/435.0204	
q	alcarin Vendë ar manaquenta	phrase	O glorious and blessed Virgin				VT44/05.2100	
q	Alcar mi Tarmenel na Erun	text						
q	alcar mi Tarmenel na Erun	phrase	glory [be] to God in the highest				VT44/32.1200	
mq	Andalóke	proper-name	Long Serpent				SDI2/Aglarrâma.012	
q	Alcarondas	proper-name	Castle of the Sea				PM/156.3912	
q	alcar Oromëo	phrase	the splendour of Oromë				WJ/369.0605	
q	alcar Oroméva	phrase	the splendour of Oromë				WJ/369.0608	
nq	alcarvalda	adj	honourable	!		Helge Fauskanger, NQNT		0.7.0
nq	alcarya-	vb	to glorify	!		Boris Shapiro, PPQ		0.6.9
eq	alda	n	tree, branch				CPT/0259.1305	
mq	alda	n	tree				Ety/GALAD.004	
q	alda	n	tree				CPT/1296.3705	
mq	Aldalemnar	proper-name	Week of the Trees				Ety/GALAD.090	
nq	aldalin	n	lichen	!		Laiqua		0.8.12.1
q	Aldalómë	place-name	Tree-twilight				LotR/0469.2709	
eq	alda mavoite	phrase	chestnut				QL/057.6002	
q	Aldamir	masc-name	*Tree Jewel				LotRI/Aldamir.001	
q	Aldanil	masc-name	Lover of Trees				PE21/83.2503	
eq	Aldar	collective-name					PE13/104.2002	
q	aldarembina	adj	tree-meshed				PE17/026.0201	
q	Aldarion	masc-name	*Son of Trees				LotRI/Tar-Aldarion.002	
mq	aldar olar sana nóresse	phrase	trees grow in that land				PE22/116.1103	
eq	Aldaron	masc-name	King of Forests				GL/18.2203	
mq	Aldaron	masc-name	Lord of Forests				Ety/GALAD.086	
q	Aldaron	masc-name	Lord of Forests, (lit.) Of Trees				MRI/Aldaron.001	
mq	aldarwa	adj	having trees, tree-grown				Ety/ƷAR|GAR.035	
mq	aldat ólat	phrase	two trees are growing				PE23/083.2505	
eq	aldea	adj	tree-shadowed		1		LT1A/Aldaron.013	
q	Aldëa	n	*Tuesday, Tree-day (Númenórean)				LotR/1110.3204	
eq	aldeon	n	avenue (of trees)				LT1A/Aldaron.016	
nq	aldeon	n	avenue (of trees)				LT1A/Aldaron.016	0.6.5
q	aldinga	n	tree-top				VT47/28.2704	
nq	únomë	pron	nowhere	!	1	Vyacheslav Stepanov		0.8.09.2
nq	aldomë	pron	nowhere	!	1	Vyacheslav Stepanov		0.8.09.2
q	Aldudénië	proper-name	Lament for the Two Trees				MR/100.2507	
eq	Aulisan	proper-name	Tuesday		1		PE14/022.0502	
eq	Fuinen	proper-name	Tuesday		1		PE14/021.0902	
eq	Marasan	proper-name	Tuesday		1		PE14/022.0503	
eq	Qalmisan	proper-name	Tuesday		1		PE14/022.1202	
mq	Aldarya	n	*Tuesday		1		PE22/121.0106	
q	Aldauya	n	*Tuesday, Day of the Two Trees		1			
q	Aldúya	n	*Tuesday, Day of the Two Trees				Let/427.4204	
q	aleldarin	adj	unelvish				PE22/156.3201	
q	aleldarinwa	adj	unElvish	-			PE22/156.4008	
nq	alermaitë	adj	abstract, non-concrete	!		Arael		0.8.09.1
mq	á le·láte	phrase	{now} don’t you do it!				PE22/106.0817	
mq	á le·tule	phrase					PE22/106.0110	
mq	á le·tulir	phrase					PE22/106.0204	
eq	Alfando	masc-name					PE15/21.6601	
mq	alfárima	adj	impossible to pursue				PE22/111.2511	
mq	ilfirin	adj	immortal		1		Ety/PHIR.018	
mq	alfírima	adj	immortal	#			PE22/124.0313	
mq	Alfírimo	n	Immortal				PE22/124.0111	
eq	alildon ornin lassevarnen	phrase	?leaf-brown trees grow				PE16/080.2100	
q	alima	adj	fair, good				PE17/146.2703	
eq	alkar³	n	shining, light of day					
eq	alka	n	ray (of light), light of day; shining				MC/221.1301	
mq	alka	n	ray of light				Ety/AKLA-R.005	
eq	alkanta-	vb	to make shine				MC/216.1601	
eq	alkantaniéren úrio kalmainen	phrase	made it shine in the lights of the sun				MC/216.1600	
mq	Alkar	masc-name	Radiant				LR/063.3510	
eq	alkar(in)	n	temple, shrine		1		GL/18.9207	
eq	alkarissen oilimain²	phrase	*in the last rays of light					
eq	alkarissen oilimain	phrase	in the last rays of light				MC/221.1300	
mq	alla¹	interj	hail!				EtyAC/AL.023	
q	alla	interj	welcome, hail				PE17/146.1111	
mq	alla²	adj pron	none, nothing				PE23/104.2105	
mq	allana	adj pron	none at all				PE23/105.2704	
mq	(a)láqainen	adv	by no means		1		PE23/111.1609	
nq	allanen	adv	by no means	!		Paul Strack	PE23/111.1609	0.8.11.1
mq	lalanna	adv	*to nowhere					
mq	allanna	adv	*to nowhere				PE23/112.0701	
mq	allanomello	adv	from no place				PE23/112.1109	
mq	allanome(s)	adv	*no place				PE23/112.0205	
mq	allaro	adv	*for no reason				PE23/112.1505	
mq	alas	adv	nowhere					
mq	lalasse	adv	nowhere					
mq	allasse	adv	nowhere				PE23/111.2903	
eq	allative	grammar						
mq	allative	grammar					PE21/50.1101	
q	allative	grammar					PE17/013.0912	
eq	alle	?	[unglossed]				PE16/143.5101	
mq	(a)láqalde	adv	in no way, by no method, nohow		1		PE23/111.1601	
nq	allë	adv	in no way	!		Paul Strack	PE23/111.1601	0.8.11.1
mq	allina	adj pron						
mq	alli	adj pron	no [not any quantity]				PE23/106.4617	
mq	lalallo	adv	from no place					
mq	allo	adv	from no place				PE23/112.1106	
eq	alnu-	vb	to wash					
eq	allu-	vb	to wash		1		QL/030.2901	
eq	allume	n	washing		1		QL/030.3001	
mq	allan(an)	adv	never, at no time		1		PE23/109.2501	
mq	láqallume	adv						
mq	allume	adv	at no date, *never				PE23/110.1401	
mq	allanan	adv	at no time					
mq	lálan	adv	at no time				PE23/109.2503	
q	allumë	adv	never				CPT/1297.1602	
eq	alluva	adj	clean		1		QL/030.3101	
q	alba	n	flower	-				
q	alma	n	flower		1		PE17/153.1604	
eq	alma	n	face		1		PME/029.7303	
nq	almaicata-	vb	to blunt, make or become less sharp	!		Vyacheslav Stepanov		0.8.10
mq	almie	n	blessedness, blessings, good fortune, bliss		1			
mq	almare	n	blessedness, blessings, good fortune, bliss				Ety/GALA.032	
mq	almárea	adj	blessed				Ety/GALA.039	
q	Almaren	place-name					LT1I/Almaren.001	
q	Almarian	fem-name					UT/210.0602	
mq	Almáriel	fem-name					Ety/GALA.043	
mq	alma	n	good fortune, weal, wealth, *well-being		1		Ety/ÁLAM.070	
q	almë	n	good (or blessed) thing, blessing, piece of good fortune				PE17/146.0907	
q	Almiel	fem-name	?Blessed Daughter				UT/210.0704	
nq	almien	interj	cheers, (lit.) to good fortune	!		Mellonath Daeron, PPQ		0.6.9
eq	aldamo	n	shoulder(s), back					
eq	almo	n	shoulder(s), back				PE16/144.1301	
nq	almo	n	shoulder, ⚠️back				PE16/144.1301	0.6.5
nq	almopocco	n	backpack	!		Orondil		0.8.10.1
nq	almorya-	vb	to shrug, (lit.) raise shoulders	!		Arael		0.8.12
mq	alómea	adj	voiceless				PE18/030.1002	
mq	alómea na-súrimar	phrase	voiceless aspirate				PE18/030.1202	
nq	alon	n	limestone, (lit.) grow-stone	!		Luinyelle		0.8.03
nq	alpa	n	bat [instrument not animal], (lit.) beater	!		Luinyelle		0.8.10
eq	Alqalunte	proper-name	Swanship				LT1A/Alqaluntë.001	
eq	alqe	n	swan		1			
eq	alqa	n	swan				GL/18.9505	
mq	alqa	n	swan				Ety/ÁLAK.027	
q	alqua	n	swan				NM/378.2912	
eq	Kópas Alqalunte(n)	place-name	Haven of the Swanships				LBI/Cópas Alqalunten.001	
mq	Alqalonde	place-name	Swan-haven				Ety/ÁLAK.039	
q	Alqualondë	place-name	Haven of the Swans				LBI/Alqualondë.001	
mq	alle	pron	nobody, nothing (no thing), no one					
mq	lálane	pron	nobody, nothing (no thing), no one	†				
mq	láqane	pron	nobody at all		1		PE23/103.0512	
mq	laqe	pron	nobody	|	1		PE23/102.4510	
mq	allane	pron	nobody, nothing (no thing), no one		1		PE23/099.2804	
nq	alaquen	pron	nobody, no one	!	1	NQ-Wiki		0.6.9
nq	úquen	pron	nobody, no one	!	1	ABNW		0.6.9
nq	alquen	pron	nobody, no one	!			PE23/099.2804	0.7.7
mq	alat-	pref	large, great in size					
mq	alta	adj	large, great in size				Ety/ÁLAT.007	
mq	alta-	vb	to (make) grow	-	1		EtyAC/GAL².006	
nq	altamna	adj	unwrought, raw (of materials such as metal, wood, etc.)	!		Vyacheslav Stepanov		0.8.12.1
mq	altankanta-	vb	to become unfixed				PE22/117.2204	
q	Caltáriel	fem-name	woman crowned with glory, radiance	-			PE17/050.1504	
q	Naltariel	fem-name	Galadriel				PE17/059.4407	
q	Altáriel	fem-name	Galadriel				MR/182.4209	
q	Altariello nainië Lóriendesse	phrase	Galadriel’s lament in Lórien				RGEO/58.0200	
nq	altarnië	n	empire	!		NQ-Wiki		0.6.9
eq	alu	n	dressed leather				QL/030.2801	
nq	alu	n	(dressed) leather				QL/030.2801	0.7.0
nq	alumo	n	leather-worker	!		Helge Fauskanger, NQNT		0.7.0
eq	alalme	n	elm (tree)				LT1A/Aldaron.021	
mq	lalme	n	elm-tree					
mq	alalme	n	elm-tree		1		Ety/ÁLAM.005	
q	albë	n	elm					
q	alvë	n	elm				PE17/146.3409	
