lang	lemma	speech	gloss	marker	deprecated	created_by	source	neo_version
g	polm	n	strength (physical)		1		GL/64.3801	
g	Belmoth	masc-name					GL/18.3703	
g	belon	n	sail				GL/22.7701	
en	belon	n	*sail	|			PE13/128.0704	
g	polwed	adj	strong (physically)					
g	polmog	adj	strong (physically)		1		GL/64.3901	
g	beltha-	vb	to open out (transitive), expand, unroll, set sail				GL/22.7401	
g	Silvant	proper-name					PE15/08.1801	
g	Bansil	proper-name	Fairgleam				LR/211.1809	
en	Bansil	proper-name	*Fairgleam				LB/081.0402	
en	Balthronding	proper-name					LB/117.2205	
g	belwa-	vb	to unroll, unfurl (intransitively), belly (of sails), swell					
g	belu-	vb	to unroll, unfurl (intransitively), belly (of sails), swell		1		GL/22.6901	
g	beg	n	chin		1		GL/22.4001	
g	benwed	adj	shapely, pretty					
g	benin	adj	shapely, pretty		1		GL/22.8101	
g	benli	n	a pretty	-			GL/22.8401	
g	benn¹	n	husband	†			GL/22.2803	
g	benn²	n	shape, cut, fashion, shapeliness		1		GL/22.7801	
g	benc	n	small boat					
g	bent	n	small boat		1		GL/22.8501	
g	bentha-	vb	to cut, fashion, shape		1		GL/22.8001	
g	benthi	adj	pretty	-	1		GL/22.8301	
g	Beren	masc-name					LT2I/Beren.001	
en	Beren	masc-name					LBI/Beren.001	
g	Bridhil	fem-name	*Queen				GL/18.5601	
en	Bredhil	fem-name					LB/135.3502	
g	bess	n	wife				GG/09.2504	
en	gweth	n	wife		1		PE13/139.1001	
g	bessin moron	phrase	good wives				GG/15.2101	
g	bess mora	phrase	a good wife				GG/15.2001	
g	bedhwen	n	matrimony	†	1		GL/22.3001	
g	govedhwen	n	matrimony		1		GL/22.3002	
en	gwedhw	n	matrimony		1		PE13/146.5602	
g	benna-	vb	to wed		1		GL/22.3801	
g	govedhri	n	wedding		1		GL/22.3102	
g	bedhri	n	wedding		1		GL/22.3101	
g	bedhin	adj	wedded, married		1		GL/22.3901	
g	Bethos	masc-name					LT2I/Bethos.001	
g	gadren	n	*brother in law, kinsman by marriage		1		GL/36.8902	
g	bedhren	n	brother in law, kinsman by marriage		1		GL/22.3601	
g	gadres	n	*sister in law, kinswoman by marriage		1		GL/36.8901	
g	bedhres	n	sister in law, *kinswoman by marriage		1		GL/22.3603	
g	bedhril	n	wife	†	1		GL/22.3203	
g	bedhron	n	husband		1		GL/22.2801	
en	bhregint	?	[unglossed]					
en	bhreigros	?	[unglossed]					
en	bhraig	?	[unglossed]				PE13/139.1301	
g	bil	n	bird		1		GL/23.0102	
g	fel	prep adv	like; (as av.) as, like		1		GL/32.4302-2	
g	feleg	adj	equal		1		GL/34.7301	
g	felcha-	vb	to equal					
g	felegra-	vb	to equal		1		GL/34.7601	
g	felegrin	adj	equable		1		GL/34.7201	
g	felectha-	vb	to make equal, equalize		1		GL/34.7501	
g	feltha-	vb	to resemble, seem like; to seem likely, be probable		1		GL/34.6901	
g	felthadrin	adj	probable		1		GL/34.7101	
g	basca-	vb	to flap					
g	basga-	vb	to flap		1		GL/22.1201	
g	bascovas	n	flapping and beating (especially of wings)		1		GL/22.1301	
en	blador	n	world		1		PE13/139.1601	
g	Bladorwen	fem-name	Wide Earth, Mother Earth				GL/18.5803	
g	bladwen	n	plain		1		GL/23.1801	
g	blaith	n	spirit		1		GL/23.0509	
en	blaithrod	?	[unglossed]				PE13/139.2301	
g	blantos	n	sycamore		1		GL/23.1701	
en	blaud	n	pride				PE13/160.7101	
g	ilbrin	adj	oily, fat, greasy		1		GL/50.7501	
en	blé	n adj	fat of meat				PE13/139.2701	
g	blectha	n	a flame		1		GL/22.5501	
g	blencha-	vb	to flash					
g	blectha-	vb	to flash		1		GL/23.2501	
g	bleg	n	a flame		1		GL/23.2301	
g	blenc	adj	brilliant		1		GL/23.2401	
g	bless	n	grace, kindness, good feeling		1		GG/08.2301	
g	blethrin	adj	gracious, kind		1		GL/23.2801	
g	blid-	vb	to free, rid				GL/23.3002	
g	blith	n	air, breeze, zephyr				GL/23.0508	
en	blith	n	breeze		1		PE13/139.3101	
g	ilm	n	oil, fat, grease		1		GL/50.7401	
en	bliw	n	oil				PE13/139.3301	
en	blodren	adj	arrogant				PE13/160.7201	
g	bloss	n	wheat				GL/23.4801	
g	bod	adv	behind, back, of time ago, ‘a while back’		1		GL/23.5401	
en	bod	adv	back		1		PE13/139.3701	
g	bod-	pref	back, again; un- (= backwards)				GL/23.6701	
en	bod-	pref	back		1		PE13/137.3203-1	
en	bodamros	adj	that lives again, renewed, renovated		1		PE13/137.3301	
en	bodamrost	n	resurrection				PE13/137.3203	
g	bo-Dhrauthodavros	proper-name					LT2I/bo-Dhuilin.003	
g	bod’ominthadriel	phrase	*coming together again, reunion				PE13/096.13065	
g	bodron	adv	behind, further back	-			GL/23.5906	
g	bodra	adj	back(ward), hinder, rear				GL/23.5901	
g	bodra-	vb	to hinder, delay, tarry				GL/23.6101	
g	Bodruith	masc-name					LT2A/Bodruith.001	
g	bodruithog	adj	thirsting for vengeance (for a particular act)	-			GL/23.6501	
g	bodruithol	adj	vengeful (by nature)	-			GL/23.6401	
en	bogligen	adj	cheap				PE13/160.8201	
en	bogodog	adj	dear, *expensive				PE13/160.8101	
en	Boldog	masc-name					LBI/Boldog.001	
en	bôn	n	back				PE13/139.4901	
g	bont	adv	back(wards)				GL/17.3104	
en	boron	adj	steadfast		1		PE13/139.6201	
en	bordh	n adj	heat, rage; hot, raging, wroth		1		PE13/139.5301	
en	boer	adj n	hot, raging; heat, rage					
en	boir	adj n	hot, raging; heat, rage		1		PE13/139.5307	
en	Borosaith	masc-name	Everhungry				SM/115.3204	
g	bothli	n	oven		1		GL/23.8001	
g	brach	n	shawl, plaid, wrap				GL/23.8401	
g	bractha-	vb	to refresh; to revive, arouse, awaken		1		GL/23.9501	
g	braitha-	vb	to wrap, swathe		1		GL/23.8501	
en	braith	?	[unglossed]				PE13/139.1503	
g	brag	adj	fresh		1		GL/23.9301	
g	Bráglorin	proper-name	Golden Wain, Blazing Vessel				GL/23.9001	
en	braithgair	n	[unglossed]				PE13/139.7501	
g	Tamar	masc-name					LT2I/Brandir.003	
g	brantha-	vb	to scorch		1		GL/24.0501	
g	brant¹	adj	cooked, done; overdone				GL/24.0401	
g	brath-	vb	to cook				GL/24.0301	
en	brann	adj	fierce		1		PE13/139.7701	
g	gruim	adj	fierce					
g	grum	adj	fierce		1		GL/42.7101	
en	graim	adj	?fierce		1		PE13/145.7201	
g	grui	adj	ferocity, horror		1		GL/42.7501	
en	branwen	n	ferocity		1		PE13/139.7705	
g	delmos	n	beech nuts, mast [= fruit of beech, oak, chestnut]		1		GL/30.0701	
g	brid-	vb	[unglossed]		1		GL/22.1003	
g	bridh(n)ir	n	queen, princess		1		GL/24.1501	
g	Tifil Miaugion	masc-name	Prince of Cats				GL/70.5103	
g	Bridhon Miaugion	masc-name	Prince of Cats				LT2/015.4106	
g	bridhweg	n	liege (m.)		1		GL/24.1801	
g	bridhwig	n	liege (f.)		1		GL/24.1802	
g	Bridwen	fem-name	Fate (Personified)				GG/08.2201	
g	brig-	vb	to fear, be afraid of		1		GL/22.0505	
g	brigla-	vb	to change, vary		1		GL/24.2001	
g	brigli	n	variation		1		GL/24.2101	
g	brin(in)	n	glassy substance				GL/24.2901	
en	brin	n	dwarf-glass				PE13/139.8801	
g	brinc	adj	clear, transparent				GL/24.3401	
g	brindi	n	(Queen) Princess	-	1		GG/14.0901	
g	bringlast	n	alabaster				GL/24.3301	
g	Brithonin	collective-name					LT2I/Brithonin.001	
en	gorch	n	bear; fierce fighter		1		PE13/145.5301	
g	brontha	adj	continual, continuous, unceasing; everlasting		1		GL/24.4001	
g	brod	adj	steadfast, firm		1			
g	bron(n)	adj	steadfast, firm				GL/23.7607	
en	brond	adj	firm				PE13/140.0101	
g	bronwedieth	n	constancy					
g	bronweth	n	constancy		1		GL/24.4701	
en	bronnuin	n	steadfastness		1		PE13/140.0401	
en	nuinvrond	n	steadfastness					
en	nuimrond	n	steadfastness		1		PE13/140.0403	
g	bronniol	adj	constant, faithful		1		GL/24.4601	
g	bront	adv	perpetually		1		GL/24.4301	
g	Bronweg	masc-name	Constant One				GL/24.4901	
en	Bronweg	masc-name					LBI/Bronweg.001	
g	brum	n	noise					
g	rum	n	noise		1		GL/66.3601	
g	Bruithwir	masc-name					LT1/155.3701	
en	Bruithwir	masc-name					LBI/Bruithwir.001	
g	bóra	adv	always, ever, continuously		1		GL/23.7401	
g	sithagong	n	dragonfly		1		GL/41.4401	
g	sithaling	n	fly snake, dragonfly		1		GL/68.0801	
g	buin	n	desire, wish				GL/24.5101	
g	-c	suf	noun or adjective suffix	#			GL/21.5201-2	
g	cab-	vb	to jump, leap				GL/24.5401	
en	hab-	vb	to jump		1		PE14/066.2002	
g	camp	n	leap		1		GL/24.5601	
en	cais	n	leap		1		PE13/140.2601	
g	Cablin	masc-name					PE14/013.0504	
en	cadog	adj	?shapely		1		PE13/125.2301	
g	caith	n	cause, reason, motive		1		GL/24.8401	
g	caitha-	vb	to make to do or be, cause, compel, induce, bring about		1		GL/24.8901	
g	caithos	n	causation		1		GL/24.8701	
g	caithonwed	adj	original		1		GL/24.8801	
en	caifr	n	flea		1		PE13/140.1901	
g	cag	n	joke, jest		1		GL/24.7001	
en	cai	?	[unglossed]				PE13/140.1301	
en	caiad	?	[unglossed]				PE13/140.1601	
g	cailtha-	vb	to kiss		1		GL/24.8301	
g	cailthi	n	kiss		1		GG/11.0402	
g	caineglad	n	fortnight				PE14/016.0812	
en	caint	n	edge		1		PE13/140.2201	
en	cair	n	?ship				PE13/139.7605	
g	caithl	n	source, fount, origin		1		GL/24.8501	
en	caiw	adj	lively, quick				PE13/140.2801	
g	dant	n	lamp	-	1		GL/29.9001	
g	calph	n	bucket				GL/25.0301	
g	Calum(oth)	collective-name					PE13/099.1703	
g	calw	n	green shoot, sapling, sprout		1		GL/25.1401	
g	gob	n	hollow of hand		1		GL/40.6401	
g	cam	adj	bent, bowed; submissive, humble		1		GL/25.1801	
g	mablod	n	palm of the hand					
g	mablad	n	palm of the hand		1		GL/52.3508	
g	mavlant	n	*palm (of hand)		1		GL/55.7501	
g	tauga	adj	suitable, fitting, convenient		1		GL/69.6101	
g	cant	cardinal	four		1		GL/25.2901	
g	cancol	adj	laughing	-	1		GL/24.7501	
g	cang	adj n	tangled, confused, mixed up, awry; tangle, confusion, mêllay				GL/25.2501	
g	canga-	vb	to tangle				GL/25.2801	
g	cangi-	vb	to go wrong, get tangled					
g	cinga-	vb	to go wrong, get tangled		1		GL/26.1701	
g	cantha	n	flame		1		GL/25.3101	
g	cantharol	adj	glaring, flaming				GL/25.3301	
g	Canthil	proper-name					GL/25.3401	
g	cantrib	n	square		1		GL/25.3001	
g	canthor	n	blaze, flare, glare				GL/25.3201	
g	cartha-	vb	to finish, make		1		GL/25.4701	
en	car-	vb	*to make	#			PE13/128.0706	
en	cara-	vb	to make, do, perform, act (trans. and absolute)		1		PE13/161.0101	
g	tôd	n	hat		1		GL/71.2401	
g	togli	n	cap		1		GL/71.2501	
en	cara hont	phrase	to honk trumpet loudly				PE13/163.3201	
g	carn(in)	adj	scarlet		1		GL/25.4401	
g	grintha	adj	*red		1			
g	crintha	adj	rosy, pink				GL/25.4404	
en	Cranthor	masc-name					LB/080.2002	
g	carc	n	jag, point, fang		1		GL/25.3701	
g	Carcaras	masc-name	Knife-fang				GL/25.3901	
en	Carcharoth	masc-name	Knife-fang; Red Maw				LB/119.3702	
g	gaigin	n	arms					
g	gaig	n	weapon, tool		1		GL/37.0501	
g	carna	n	gore, blood (especially fresh blood)		1		GL/25.4301	
g	carn	adj	done, finished		1		GL/25.5301	
g	carp	n	bundle, bunch				GL/25.4501	
g	cara	n	deed, act		1		GL/25.5401	
g	carm	n	deed, act, exploit		1		GL/25.4901	
en	carbh	n	deed		1		PE13/140.3001	
g	cariod(wen)	n	activity		1		GL/25.5501	
g	cas	n	head, skull				GL/25.5601	
en	cas	n	skull		1		PE13/140.3701	
g	cathor	n	helmet, (lit.) head-ward		1		GL/25.5801	
en	caul	n	helmet		1		PE13/140.3901	
g	cautha-¹	vb	to taste (of the taster or person); to get flavour of, perceive, notice		1		GL/24.6301	
g	cauthiol	adj	tasteful, endowed with good taste; discreet, circumspect		1		GL/24.6701	
g	caug¹	n	humpback				GL/25.6101	
g	gaul¹	n	burden		1		GL/38.0501	
g	caum	n	knob		1		GL/25.6601	
g	Gwâr	place-name					GL/26.8003	
g	Côr	place-name					GL/26.8001	
en	Côr	place-name					LB/021.3802	
g	côf	n	savour, smack, odour		1		GL/24.6501	
g	fûr	n	lie		1		GL/36.5101	
en	bland	n	deceit, lie		1		PE13/139.2901	
g	tuvriol	adj	acceptable					
g	tuvrin	adj	acceptable		1		GL/71.5801	
en	câ	n	top		1		PE13/121.1101	
g	caf-	vb	to taste (used of the thing)		1		GL/24.6101	
g	cafwen	n	sense of taste, taste, judgement		1		GL/24.6601	
g	ectha-	vb	to spout, jet	†			GL/31.7501	
g	cectha-	vb	to spout out				GL/24.8603	
g	grosgen	n	soil		1		GL/26.1107	
g	groth	n	earth, soil		1		GL/42.6501	
g	Celbaros	place-name					PE13/096.0106	
g	celeb	n	silver				GG/12.2001	
en	celeb	n	silver				PE13/140.4701	
g	celebrin	adj	of silver				GL/25.8101	
g	celebriol	adj	like silver		1		GL/25.8201	
en	celebren	adj	of silver				PE13/140.4801	
g	Talceleb	fem-name	Silver Feet				LT2/165.4106	
g	Celebron	proper-name	Moon				GL/25.8301	
en	celeg	adj	lambent				LB/045.3802-2	
en	Celeg Aithorn	proper-name	Lambent Lightning?				LB/045.3802	
g	Celegorm	masc-name					LT2I/Celegorm.001	
en	Celegorm	masc-name					LBI/Celegorm.001	
g	celeptha	adj	silvern		1		GL/25.8001	
en	celaith	adj	of silver		1		PE13/140.4704	
g	dantha-	vb	to illuminate, light up, illustrate		1		GL/29.9101	
g	danthos	n	(artificial) light, illumination		1		GL/29.9201	
en	celin	?	[unglossed]				PE13/140.5701	
g	Celon	place-name					PME/046.3904	
g	celwin	n	rill, stream, runlet		1			
g	celu	n	rill, stream, runlet		1		GL/25.8901	
g	celwa-	n	to trickle					
g	celu-	vb	to trickle				GL/25.9101	
g	gwarin	n	circle of trees					
g	gorin	n	circle of trees		1		GL/26.7502	
en	gwerin	n	enclosure		1		PE13/121.2804	
g	maragwast	n	earth quake		1		GL/56.6701	
g	grothorf	n	potato		1		GL/42.6801	
g	podod	n	potato				GL/64.2901	
g	-thi²	suf	*diminutive suffix					
g	-chi	suf	dim[inutive] suffix		1		GL/25.9201	
en	ciann	?	[unglossed]				PE13/140.5901	
g	lanc	n	chance; pick, choice, selection		1		GL/52.4401	
g	cilm	n	rim, brink, edge		1		GL/24.8105	
g	ciloptha-	vb	to twitter, chirp, chirrup					
g	ciloba-	vb	to twitter, chirp, chirrup				GL/26.0401	
g	cílobi	n	robin					
g	cilobinc	n	robin		1		GL/19.3303	
g	caf	n	blade	-	1		GL/24.5901	
g	cim	n	blade	†			GL/26.0901	
g	Cîmir	fem-name	Mother Earth				GL/18.5802	
g	cingra	adj	plaited				GL/26.1301	
g	cingra-	vb	to plait				GL/26.1304	
g	cing(win)	n	spider		1		GL/25.2607	
g	cint	adv	hither		1		GL/26.2001	
g	cintha-	vb	to light, set alight		1		GL/25.3502	
g	cîrin	adj	present (place or time), modern				GL/26.2101	
g	Cris a Teld Quing Ilon	place-name	Gully of the Rainbow Roof				LT2/202.1912	
g	Cris Ilbranteloth	place-name	Gully of the Rainbow Roof				GL/50.8901	
g	Cristhorn	place-name	Eagles’ Cleft				LT2/174.4109	
en	Cristhorn	place-name	Eagles’ Cleft				LB/142.2102	
g	clamfa-	vb	to grab, claw at				GL/26.2301	
g	clann	n	branch		1		GL/26.2601	
g	class plural	grammar					GG/15.0211	
en	class plural	grammar					GG/15.0211	
g	clast	n	bud, shoot, sprout	-	1		GL/25.0901	
g	clath	n	small branch, twig	-	1		GL/25.1001	
g	cli	adj	?attractive	*			PE13/093.1502	
g	clib-	vb	to uphold, support; to lean				GL/26.2701	
g	clidhron	n	[unglossed]	-			GL/23.3202	
g	climbol	n	[unglossed]				PE13/104.1807	
g	climli	n	heaven, sky		1		GL/26.2901	
g	clog	n	stone (small)					
g	cloch	n	stone (small), stone of fruit		1		GL/26.3301	
g	clochiol	adj	stone		1		GL/40.7702	
g	clogod	n	shingle beach		1		GL/26.3901	
g	clochrin	adj	stony, stone-like					
g	clogrin	adj	stony, stone-like		1		GL/26.3701	
g	clochwed	adj	stony, stone-covered					
g	clogwed	adj	stony, stone-covered		1		GL/26.3501	
g	closs	n	shingle				GL/26.4001	
g	Clui	proper-name	juices and the fruit of Noon, Sun, sunny warmth				GL/26.4301	
g	cluim	adj	warm, cosy		1		GL/26.4101	
g	cluimri	n	pleasant warmth, cosiness				GL/26.4201	
g	cod	n	nut				GL/26.4701	
g	gort	n	idol		1		GL/31.4201-2	
g	codiavol	adj	nutbearing					
g	codiof	adj	nutbearing				GL/26.4802	
g	codomla	n	*chestnut				GL/26.5901	
g	codron	n	*nut tree					
g	codorn	n	*nut tree				GL/26.5106	
g	Codorn (an) Ivon	phrase	walnut				GL/26.5605	
g	Codorn (an) Ormon	phrase	(Spanish) chestnut				GL/26.5701	
g	codrin	adj	nutty				GL/26.4901	
g	codwalion	n	walnut, chestnut				GL/26.5101	
g	codwed	adj	nutbearing				GL/26.4801	
en	cû	n	bay, cove		1		PE13/141.2201	
g	cog	n	claw, fist				GL/26.6101	
g	côl	n	herb, vegetable, edible plant; wort				GL/25.0501	
g	culon	n	*gold	†				
g	culu	n	gold	†	1		GG/14.0301	
g	colc	n	chest, box		1		GL/26.6401	
en	cón	n	box		1		PE13/140.7301	
g	gumriol	adj	burdensome		1		GL/43.3901	
g	tôl	n	mantle		1		GL/71.2901	
g	cub	adj	hollow		1		GL/27.5201	
g	gultha-	vb	to bear up; to weigh, balance it on scales; to be worth, value or be equivalent to; to endure		1		GL/20.0805	
g	colu	n	pestilence		1		GL/26.6501	
g	coluid	adj	pestilent		1		GL/26.6601	
g	colw	adj	black		1		GL/26.6701	
g	cômathol	adj	diseased, ill		1		GL/26.7001	
g	comparative	grammar					GG/16.0101	
en	comparative	grammar					PE13/125.0501	
g	conceptual development	grammar						
en	consonant mutations	grammar					PE13/120.0501	
g	corm	n	ring, circle, disc		1		GL/26.8401	
g	curtha-	vb	to curdle, to make cheese (tr.)		1		GL/28.0401	
en	cirtha-	vb	to turn sour (tr.)		1		PE13/140.6501	
g	cur-	vb	to turn sour, curdle, congeal		1		GL/25.6906	
en	curann-	vb	to curdle (intr.)	#	1		PE13/141.4201	
g	Corangos	place-name					GL/26.7201	
en	corch	n	?crow				PE13/140.7501	
g	crunc	n	crow				GL/27.4401	
en	crunc	n	crow		1		PE13/141.1901	
g	cîr	adj	sour (of milk)					
g	caura	adj	sour (of milk)		1		GL/25.6901	
en	cîr	adj	sour, curdled		1		PE13/140.6401	
g	Coreglath	collective-name					GL/28.6601	
g	grilthi	n	finger-ring		1		GL/42.4201	
g	lemfarilt	n	ring		1		GL/53.5701	
g	corn	n	loaf		1		GL/26.7801	
en	corn¹	n	round ball		1		PE13/140.7701	
g	corob	n	skull				GL/26.8601	
g	corin	adj	round, circular; rolling					
g	corol	adj	round, circular; rolling		1		GL/26.7401	
g	curth	n	curd		1		GL/28.0301	
g	cortheb	n	bounds, boundary		1		GL/26.8501	
g	Corthirion	place-name					GL/26.7203	
g	goth	n	war, strife		1		GG/09.0701	
g	hôth	n	expectation, hope		1		GL/47.5401	
en	coth	n	wish		1		PE13/140.8301	
g	coth	n	nutshell, husk				GL/26.5001	
g	captha-	vb	to startle		1		GL/24.5701	
en	craith	n	circle		1		PE13/140.8701	
g	crantha-	vb	to complete		1			
g	cranta-	vb	to finish, achieve, accomplish, complete		1		GL/26.8801	
en	crann-	vb	to finish, complete, accomplish				PE13/161.0601	
g	carthion	adj	complete, perfect		1		GL/25.5101	
en	cranthir	adj	perfect		1		PE13/161.1001	
g	crech	n	spittle				GL/27.0301	
en	crech	n	spittle				PE13/140.9001	
g	crib-	vb	to gather, pluck		1		GL/27.1201	
g	crictha-	vb	to bend		1		GL/27.1901	
en	crimtha-	vb	to bend (tr.)		1		PE13/141.0501	
en	crib-	vb	to bend		1		PE13/141.0301	
g	crig	n	elbow				GL/25.3703	
en	crigen	adj	circular		1		PE13/141.1001	
g	crinc	adj n	bent and thin; crescent		1		GL/27.1701	
g	carpa	adv	together, in a bunch, bunched-up				GL/25.4601	
g	criptha	adj adv	together, in a bunch, bunched-up				GL/25.4603	
g	crisc	adj	sharp		1		GL/27.0701	
g	cris(s)	n	cleft, gash, gully, ravine				GL/27.0801	
g	crist	n	knife; slash, slice				GL/27.0901	
g	crista-	vb	to slash, cut, slice				GL/27.1101	
g	crithla-	vb	to encircle; to circle, go round				GL/27.2801	
g	crithos	n	circle, ring				GL/27.2601	
en	crithos	n	ring		1		PE13/141.1201	
g	Crithosceleg	proper-name	Disc of Glass				LT1/192.3006	
g	crithiol	adj	circular					
g	crithog	adj	circular		1		GL/27.2701	
en	crithui	adj	circular		1		PE13/141.1204	
g	crog	n	hook		1		GL/27.2901	
g	crogin	adj	hooked				GL/27.3001	
g	crôl	adj	round		1		GL/27.3201	
g	Crosailin(t)	place-name	Crystal Globe				GL/27.3501	
g	Crosincli	place-name	Crystal Globe				GL/27.3505	
g	cross	n	ball		1		GL/26.7902	
g	crost	n	lump, ball, cake		1		GL/27.3401	
g	crug	n	beak (espec. of a ship)				GL/27.4001	
g	crui	n	colour				GL/27.4101	
g	cruim	adj	coloured		1		GL/27.4301	
g	cruith	n	colour, complexion, appearance				GL/27.4201	
g	craith	n	foam, froth, spume				GL/26.8701	
en	cruith	n	spume				PE13/141.1501	
g	cû	n	bow, crescent; the waxing or waning moon				GG/14.3001	
g	cuctha	n	consideration				GL/27.5601	
g	cunghol	adj	painstaking				GL/27.5802	
g	cucthol	adj	painstaking				GL/27.5801	
g	cug-	vb	to ponder, resolve, think, consider				GL/27.5401	
g	cuil	n	life, lifetime				GL/27.6201	
en	cuil	n	life				PE13/141.2701	
g	Cuilbrindi	fem-name					PE14/014.0406	
g	cuilog	adj	alive, lively		1		GL/27.6501	
g	cuilogwi	n	liveliness					
g	cuilogri	n	liveliness		1		GL/27.6801	
g	cuilborn	n	lifetime		1		GL/23.7701	
en	cuilvorn	n	lifetime				PE13/141.2705	
g	cuib	adj	alive		1		GL/27.6601	
en	cuif	adj	alive		1		PE13/141.2501	
g	cuitha-	vb	to live, be alive		1		GL/27.6901	
g	cuibri	n	vitality		1		GL/27.6701	
g	cuith	n	life, the vital principle; living body				GL/27.6001	
g	cuithos	n	life (period of life); living, livelihood		1		GL/27.7001	
g	cuithos hû le mui	phrase	a cat and dog life				GL/27.7102	
g	cwim	adj	awake, alert, alive		1		GL/28.7901	
g	Culugorm	proper-name	disc of gold	†			GL/27.8001	
g	Culugrithnir	proper-name	ring of gold				GL/27.7701	
g	Culuvrad	proper-name	wain of gold	†			GL/27.7901	
g	cuilin	adj	golden					
g	culwin	adj	golden		1		GL/27.8101	
g	fam	n	fat belly, paunch		1		GL/34.0101	
g	cûm	n	mound (especially grave), burial mound				GL/27.8201	
en	cum(b)	n	mound				PE13/141.3601	
g	cum-	vb	to lie (down)		1		GL/27.8401	
g	cumli	n	couch				GL/27.8501	
g	Cûm an-Idrisaith	place-name	Mound of Avarice				LT2/223.0909	
g	cunwed	adj	bowed, bent, concave		1			
g	cuvon	adj	bowed, bent, concave		1			
g	cûn	adj	bowed, bent, concave				GL/27.5001	
en	Cú nan Eilch	place-name					SMI/Cú nan Eilch.001	
g	bridhon	n	king, prince		1		GL/22.0605	
en	thing	n	prince		1		PE13/154.1501	
g	cuno	n	care, thought, ‘pains’				GL/27.5701	
